Type,Name,URL,CRC,Size
FILE,Nintendo - Game & Watch.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Game & Watch.dat,1571395871,1182
FILE,Nintendo - Game Boy.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Game Boy.dat,4051577353,740812
FILE,Nintendo - Nintendo DSi (Digital).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Nintendo DSi (Digital).dat,3413476721,334072
FILE,Nintendo - Nintendo DSi (Digital) (CDN) (Encrypted).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Nintendo DSi (Digital) (CDN) (Encrypted).dat,223254012,6308995
FILE,Mobile - Palm OS.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Mobile - Palm OS.dat,3528583747,4253
FILE,iQue - iQue (CDN).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/iQue - iQue (CDN).dat,609413037,22410
FILE,Sega - 32X.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Sega - 32X.dat,193587957,81870
FILE,Acorn - Atom (Tapes).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Acorn - Atom (Tapes).dat,2890408774,6805
FILE,Nintendo - Nintendo 3DS (Digital) (CDN).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Nintendo 3DS (Digital) (CDN).dat,3209002104,13460785
FILE,Apple - IIGS (WOZ).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Apple - IIGS (WOZ).dat,575461544,89868
FILE,Emerson - Arcadia 2001.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Emerson - Arcadia 2001.dat,3656429196,13403
FILE,Sinclair - ZX Spectrum +3.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Sinclair - ZX Spectrum +3.dat,1146821671,38635
FILE,VM Labs - NUON (Digital).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/VM Labs - NUON (Digital).dat,2229442503,9320
FILE,Nokia - N-Gage (WIP).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nokia - N-Gage (WIP).dat,2996132593,951
FILE,Acorn RISC OS - Flash Media (Misc).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Acorn RISC OS - Flash Media (Misc).dat,4207894240,1549
FILE,Nintendo - Nintendo 64DD.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Nintendo 64DD.dat,2729945666,8510
FILE,Microsoft - MSX.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Microsoft - MSX.dat,1812811908,270462
FILE,Fujitsu - FM Towns (KryoFlux).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Fujitsu - FM Towns (KryoFlux).dat,34011841,1942922
FILE,Toshiba - Pasopia (WAV).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Toshiba - Pasopia (WAV).dat,1824351810,2596
FILE,NEC - PC-88 (Flux).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/NEC - PC-88 (Flux).dat,1654859640,111254
FILE,Funtech - Super Acan.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Funtech - Super Acan.dat,3048972443,4144
FILE,Commodore - Plus-4.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Commodore - Plus-4.dat,2959306139,9599
FILE,Benesse - Pocket Challenge W.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Benesse - Pocket Challenge W.dat,3668338520,25488
FILE,Microsoft - Xbox 360 (Development Kit Hard Drives).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Microsoft - Xbox 360 (Development Kit Hard Drives).dat,3132212606,39626
FILE,Nintendo - Family Computer Disk System (QD).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Family Computer Disk System (QD).dat,709631791,130522
FILE,Apple-Bandai - Pippin (Floppies).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Apple-Bandai - Pippin (Floppies).dat,1291204739,1365
FILE,Nintendo - Nintendo DS (DSvision SD cards).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Nintendo DS (DSvision SD cards).dat,3545137717,3120
FILE,Microsoft - Xbox 360 (Digital).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Microsoft - Xbox 360 (Digital).dat,3286207088,8501959
FILE,Yamaha - Copera.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Yamaha - Copera.dat,3895593898,2947
FILE,Nintendo - Nintendo Entertainment System (Headered).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Nintendo Entertainment System (Headered).dat,991311401,1285499
FILE,Apple - II Plus (Flux).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Apple - II Plus (Flux).dat,552294184,2476
FILE,IBM - PC and Compatibles (LooseFilesArchive).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/IBM - PC and Compatibles (LooseFilesArchive).dat,745269748,1104
FILE,ACT - Apricot PC Xi.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/ACT - Apricot PC Xi.dat,2190927355,5112
FILE,Nintendo - Kiosk Video Compact Flash (Extracted).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Kiosk Video Compact Flash (Extracted).dat,104917306,3414
FILE,IBM - PC and Compatibles (Digital) (Steam) (Hentai).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/IBM - PC and Compatibles (Digital) (Steam) (Hentai).dat,1337571383,999
FILE,Nintendo - amiibo.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - amiibo.dat,2048095977,291899
FILE,Microsoft - Xbox 360 (Digital) (CDN).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Microsoft - Xbox 360 (Digital) (CDN).dat,349830497,558
FILE,Nintendo - Wallpapers.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Wallpapers.dat,3273129562,11904
FILE,Sega - Dreamcast (Development Kit Hard Drives).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Sega - Dreamcast (Development Kit Hard Drives).dat,2482918174,4994
FILE,Atari - ST (Flux).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Atari - ST (Flux).dat,2676721073,220730
FILE,Sony - PlayStation 3 (PSN) (Content).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Sony - PlayStation 3 (PSN) (Content).dat,810953430,17050701
FILE,NEC - PC-98 (HardDisk).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/NEC - PC-98 (HardDisk).dat,1533050186,4715
FILE,IBM - PC and Compatibles (SCP).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/IBM - PC and Compatibles (SCP).dat,3837640224,66737
FILE,Interton - VC 4000.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Interton - VC 4000.dat,3875551612,20202
FILE,Mobile - Pocket PC (Digital).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Mobile - Pocket PC (Digital).dat,189343316,142986
FILE,Nintendo - Sufami Turbo.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Sufami Turbo.dat,3396291184,5907
FILE,SNK - Neo Geo Pocket.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/SNK - Neo Geo Pocket.dat,2056165366,5982
FILE,Luxor - ABC 800 (Flux).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Luxor - ABC 800 (Flux).dat,1516757643,78690
FILE,Nintendo - Nintendo 64 (BigEndian).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Nintendo 64 (BigEndian).dat,3774056707,407927
FILE,Nintendo - Nintendo GameCube (NPDP Carts).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Nintendo GameCube (NPDP Carts).dat,1814790129,4988
FILE,GamePark - GP2X.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/GamePark - GP2X.dat,3199589552,855
FILE,Atari - ST.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Atari - ST.dat,2624250787,137181
FILE,Welback - Mega Duck.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Welback - Mega Duck.dat,1286122803,7178
FILE,Watara - Supervision.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Watara - Supervision.dat,1777261901,21964
FILE,Commodore - Amiga.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Commodore - Amiga.dat,1583621687,1491142
FILE,Nintendo - Nintendo DSi (Encrypted).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Nintendo DSi (Encrypted).dat,1667291002,10832
FILE,Magnavox - Odyssey 2.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Magnavox - Odyssey 2.dat,2663191030,38981
FILE,Microsoft - Xbox One (Digital).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Microsoft - Xbox One (Digital).dat,3213564243,2904120
FILE,Toshiba - Visicom.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Toshiba - Visicom.dat,216023124,2744
FILE,Mobile - Pocket PC.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Mobile - Pocket PC.dat,1902951572,848
FILE,Nintendo - Nintendo Entertainment System (Headerless).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Nintendo Entertainment System (Headerless).dat,3886736689,1273645
FILE,Apple - Macintosh (WOZ).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Apple - Macintosh (WOZ).dat,2954483237,928
FILE,NEC - PC-98.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/NEC - PC-98.dat,292195296,8165
FILE,Sony - PlayStation Vita (PSN) (Content).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Sony - PlayStation Vita (PSN) (Content).dat,3861349243,6971333
FILE,Nintendo - Game Boy Advance (e-Reader).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Game Boy Advance (e-Reader).dat,3333332691,1469136
FILE,LeapFrog - LeapPad.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/LeapFrog - LeapPad.dat,2965676480,857
FILE,NEC - PC-98 (Flux).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/NEC - PC-98 (Flux).dat,2654648663,739454
FILE,Nintendo - Nintendo 3DS (Digital) (Dev ROMs).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Nintendo 3DS (Digital) (Dev ROMs).dat,80094252,958
FILE,Atari - 8-bit Family.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Atari - 8-bit Family.dat,1478510182,1909
FILE,Nintendo - New Nintendo 3DS (Decrypted).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - New Nintendo 3DS (Decrypted).dat,1056253991,5474
FILE,Nichibutsu - My Vision.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nichibutsu - My Vision.dat,1237215143,3259
FILE,Amstrad - CPC (Misc).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Amstrad - CPC (Misc).dat,9285466,970
FILE,Casio - PV-1000.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Casio - PV-1000.dat,3873861299,4281
FILE,Bandai - WonderSwan Color.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Bandai - WonderSwan Color.dat,2273806861,40129
FILE,Nintendo - Game Boy Advance.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Game Boy Advance.dat,2932235461,1258547
FILE,Texas Instruments - TI-99-4A (A2R).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Texas Instruments - TI-99-4A (A2R).dat,1511678019,3131
FILE,Nintendo - Pokemon Mini.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Pokemon Mini.dat,2973812599,15407
FILE,Amstrad - CPC (FluxDumps).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Amstrad - CPC (FluxDumps).dat,3937176536,121270
FILE,Fujitsu - FM-7 (Flux).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Fujitsu - FM-7 (Flux).dat,1382272708,187312
FILE,Fujitsu - FMR50 (Flux).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Fujitsu - FMR50 (Flux).dat,1293116883,141127
FILE,Atari - Jaguar (ROM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Atari - Jaguar (ROM).dat,1186117922,31566
FILE,Mattel - Intellivision.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Mattel - Intellivision.dat,3408889641,74646
FILE,Apple - II (Waveform).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Apple - II (Waveform).dat,3738697297,1072
FILE,APF - MP-1000.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/APF - MP-1000.dat,2918512672,6899
FILE,TeleNova - Compis (Flux).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/TeleNova - Compis (Flux).dat,3644523369,102035
FILE,Commodore - VIC-20.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Commodore - VIC-20.dat,1125593442,86375
FILE,VTech - Mobigo.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/VTech - Mobigo.dat,1459853456,530
FILE,Konami - Picno.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Konami - Picno.dat,1546444126,8636
FILE,Fairchild - Channel F.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Fairchild - Channel F.dat,1623311461,11381
FILE,Sega - Master System - Mark III.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Sega - Master System - Mark III.dat,3507521329,221993
FILE,Nintendo - Nintendo DSi (Digital) (CDN) (Decrypted).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Nintendo DSi (Digital) (CDN) (Decrypted).dat,3466796500,2115174
FILE,Sharp - X1 (Waveform).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Sharp - X1 (Waveform).dat,2763561314,2853
FILE,Nintendo - Nintendo 3DS (Digital) (Pre-Install).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Nintendo 3DS (Digital) (Pre-Install).dat,2714268372,3000
FILE,GamePark - GP32.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/GamePark - GP32.dat,3559891972,11996
FILE,IBM - PC and Compatibles (KryoFluxWIP).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/IBM - PC and Compatibles (KryoFluxWIP).dat,4134907678,2696369
FILE,Nintendo - New Nintendo 3DS (Encrypted).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - New Nintendo 3DS (Encrypted).dat,3644154619,5474
FILE,Nintendo - New Nintendo 3DS (Digital) (Deprecated).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - New Nintendo 3DS (Digital) (Deprecated).dat,1255427790,76378
FILE,Sony - PlayStation Mobile (PSN).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Sony - PlayStation Mobile (PSN).dat,3549015015,345025
FILE,Apple - Macintosh (DC42).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Apple - Macintosh (DC42).dat,2808292124,8750
FILE,Mobile - J2ME.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Mobile - J2ME.dat,2426437531,36207
FILE,Nintendo - Family Computer Disk System (FDS).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Family Computer Disk System (FDS).dat,194722091,153356
FILE,NEC - PC Engine - TurboGrafx 16.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/NEC - PC Engine - TurboGrafx 16.dat,3895589452,150996
FILE,Sega - Mega Drive - Genesis.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Sega - Mega Drive - Genesis.dat,2313538249,905925
FILE,Nintendo - Game Boy Advance (Play-Yan).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Game Boy Advance (Play-Yan).dat,3886037377,4716
FILE,Seta - Aleck64 (ByteSwapped).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Seta - Aleck64 (ByteSwapped).dat,640118890,5741
FILE,Acorn - Risc PC (FluxDumps).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Acorn - Risc PC (FluxDumps).dat,1704119245,370523
FILE,Apple - Macintosh (BETA) (FluxDumps).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Apple - Macintosh (BETA) (FluxDumps).dat,1217002978,854061
FILE,Bandai - WonderSwan.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Bandai - WonderSwan.dat,1267479863,46623
FILE,Coleco - ColecoVision.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Coleco - ColecoVision.dat,4279996926,59837
FILE,Epoch - Game Pocket Computer.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Epoch - Game Pocket Computer.dat,679094120,2289
FILE,Sharp - X68000 (Flux).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Sharp - X68000 (Flux).dat,764310240,60484
FILE,Mobile - Symbian.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Mobile - Symbian.dat,3920792217,8154
FILE,Nintendo - Wii U (Digital) (CDN) (Dev).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Wii U (Digital) (CDN) (Dev).dat,3553196838,20786314
FILE,Apple - Macintosh (Uncategorized).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Apple - Macintosh (Uncategorized).dat,705815996,4005
FILE,Acorn - Archimedes (ADF).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Acorn - Archimedes (ADF).dat,1620400450,50458
FILE,Commodore - Commodore 64 (PP).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Commodore - Commodore 64 (PP).dat,1282231853,664591
FILE,Sega - Beena.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Sega - Beena.dat,3284180162,5379
FILE,Sega - PICO.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Sega - PICO.dat,3674952380,171364
FILE,Apple - Macintosh (BETA) (Bitstreams).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Apple - Macintosh (BETA) (Bitstreams).dat,716310173,917
FILE,Nintendo - Kiosk Video Compact Flash (CardImage).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/No-Intro/Nintendo - Kiosk Video Compact Flash (CardImage).dat,2670731092,2139
DIRECTORY,Source Code,,,
FILE,Source Code - Atari - 8-bit Family.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Source Code/Source Code - Atari - 8-bit Family.dat,229923839,904
FILE,Source Code - Nintendo - Nintendo DS.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Source Code/Source Code - Nintendo - Nintendo DS.dat,3792005689,944
FILE,Source Code - Nintendo - Super Nintendo Entertainment System.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Source Code/Source Code - Nintendo - Super Nintendo Entertainment System.dat,36759233,1349
FILE,Source Code - IBM - PC and Compatibles.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Source Code/Source Code - IBM - PC and Compatibles.dat,130971925,22440
FILE,Source Code - Nintendo - Nintendo Entertainment System.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Source Code/Source Code - Nintendo - Nintendo Entertainment System.dat,1401448481,2255
FILE,Source Code - Nintendo - Nintendo GameCube.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Source Code/Source Code - Nintendo - Nintendo GameCube.dat,1493276566,920
FILE,Source Code - Atari - 2600.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Source Code/Source Code - Atari - 2600.dat,249740898,557
FILE,Source Code - Nintendo - Game Boy Advance.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Source Code/Source Code - Nintendo - Game Boy Advance.dat,3002805087,2144
FILE,Source Code - VM Labs - NUON.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Source Code/Source Code - VM Labs - NUON.dat,315951973,3042
FILE,Source Code - Arcade.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Source Code/Source Code - Arcade.dat,3325097354,907
FILE,Source Code - Panasonic - 3DO Interactive Multiplayer.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Source Code/Source Code - Panasonic - 3DO Interactive Multiplayer.dat,1847157293,1274
FILE,Source Code - Apple - II.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Source Code/Source Code - Apple - II.dat,8451763,883
FILE,Source Code - Mobile - Palm OS.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Source Code/Source Code - Mobile - Palm OS.dat,4025044539,13227
FILE,Source Code - Nintendo - Nintendo - Game Boy Color.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Source Code/Source Code - Nintendo - Nintendo - Game Boy Color.dat,4161701917,994
FILE,Source Code - Various.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Source Code/Source Code - Various.dat,4199450034,12191
FILE,Source Code - Sega - DreamCast.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Source Code/Source Code - Sega - DreamCast.dat,2968163029,1146
FILE,Source Code - Apple - IIGS.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/No-Intro/Source Code/Source Code - Apple - IIGS.dat,190383679,1422
DIRECTORY,Non-Redump,,,
